commit_hash,date,author,filepath,lines_added,lines_deleted,net_change,file_type
02ec98a,"chore: declutter codebase - Remove tracked files now covered by .gitignore - Clean test uploads, db backups, cache files - Add comprehensive .gitignore for Python/Node/data files Space recovered: ~1.1GB",Naman Agarwal,sdk/tsconfig.json,25,0,25,json
49d247d,Add comprehensive process mining features and OCEL 2.0 support,Naman Agarwal,backend/src/application/core/ocpm_service.py,239,0,239,py
49d247d,Add comprehensive process mining features and OCEL 2.0 support,Naman Agarwal,backend/src/application/core/pm4py_service.py,98,27,71,py
49d247d,Add comprehensive process mining features and OCEL 2.0 support,Naman Agarwal,backend/src/application/generic/auth_service.py,4,4,0,py
49d247d,Add comprehensive process mining features and OCEL 2.0 support,Naman Agarwal,backend/src/application/support/ingestion_service.py,133,13,120,py
49d247d,Add comprehensive process mining features and OCEL 2.0 support,Naman Agarwal,backend/src/config.py,7,0,7,py
49d247d,Add comprehensive process mining features and OCEL 2.0 support,Naman Agarwal,backend/src/domain/ocel_entities.py,190,0,190,py
49d247d,Add comprehensive process mining features and OCEL 2.0 support,Naman Agarwal,backend/src/infrastructure/logging/__init__.py,6,0,6,py
49d247d,Add comprehensive process mining features and OCEL 2.0 support,Naman Agarwal,backend/src/infrastructure/logging/__pycache__/__init__.cpython-313.pyc,0,0,0,pyc
49d247d,Add comprehensive process mining features and OCEL 2.0 support,Naman Agarwal,backend/src/infrastructure/logging/__pycache__/logger_config.cpython-313.pyc,0,0,0,pyc
49d247d,Add comprehensive process mining features and OCEL 2.0 support,Naman Agarwal,backend/src/infrastructure/logging/__pycache__/logging_middleware.cpython-313.pyc,0,0,0,pyc
49d247d,Add comprehensive process mining features and OCEL 2.0 support,Naman Agarwal,backend/src/infrastructure/logging/logger_config.py,140,0,140,py
49d247d,Add comprehensive process mining features and OCEL 2.0 support,Naman Agarwal,backend/src/infrastructure/logging/logging_middleware.py,192,0,192,py
49d247d,Add comprehensive process mining features and OCEL 2.0 support,Naman Agarwal,backend/src/infrastructure/persistence/models.py,899,0,899,py
49d247d,Add comprehensive process mining features and OCEL 2.0 support,Naman Agarwal,backend/src/main.py,52,0,52,py
49d247d,Add comprehensive process mining features and OCEL 2.0 support,Naman Agarwal,backend/src/presentation/api/errors.py,205,0,205,py
49d247d,Add comprehensive process mining features and OCEL 2.0 support,Naman Agarwal,backend/src/presentation/api/hypermedia.py,115,0,115,py
49d247d,Add comprehensive process mining features and OCEL 2.0 support,Naman Agarwal,backend/src/presentation/api/routers/README.md,108,22,86,md
49d247d,Add comprehensive process mining features and OCEL 2.0 support,Naman Agarwal,backend/src/presentation/api/routers/miners.py,144,0,144,py
49d247d,Add comprehensive process mining features and OCEL 2.0 support,Naman Agarwal,backend/src/presentation/api/routers/notifications.py,22,11,11,py
49d247d,Add comprehensive process mining features and OCEL 2.0 support,Naman Agarwal,backend/src/presentation/api/routers/ocpm.py,493,0,493,py
49d247d,Add comprehensive process mining features and OCEL 2.0 support,Naman Agarwal,backend/src/presentation/api/routers/org.py,627,0,627,py
49d247d,Add comprehensive process mining features and OCEL 2.0 support,Naman Agarwal,backend/src/presentation/api/routers/performance.py,806,0,806,py
49d247d,Add comprehensive process mining features and OCEL 2.0 support,Naman Agarwal,backend/src/presentation/api/routers/processes.py,1322,0,1322,py
49d247d,Add comprehensive process mining features and OCEL 2.0 support,Naman Agarwal,backend/src/presentation/api/routers/processes_analytics.py,139,0,139,py
49d247d,Add comprehensive process mining features and OCEL 2.0 support,Naman Agarwal,backend/src/presentation/api/routers/processes_conformance.py,500,0,500,py
49d247d,Add comprehensive process mining features and OCEL 2.0 support,Naman Agarwal,backend/src/presentation/api/routers/processes_discovery.py,431,0,431,py
49d247d,Add comprehensive process mining features and OCEL 2.0 support,Naman Agarwal,backend/src/presentation/api/routers/processes_organization.py,249,0,249,py
49d247d,Add comprehensive process mining features and OCEL 2.0 support,Naman Agarwal,backend/src/presentation/api/routers/processes_performance.py,507,0,507,py
49d247d,Add comprehensive process mining features and OCEL 2.0 support,Naman Agarwal,backend/tests/conftest.py,99,0,99,py
49d247d,Add comprehensive process mining features and OCEL 2.0 support,Naman Agarwal,backend/tests/test_api.py,6,1,5,py
49d247d,Add comprehensive process mining features and OCEL 2.0 support,Naman Agarwal,backend/tests/test_business_flows.py,602,0,602,py
49d247d,Add comprehensive process mining features and OCEL 2.0 support,Naman Agarwal,docs/businessusecase.md,668,0,668,md
49d247d,Add comprehensive process mining features and OCEL 2.0 support,Naman Agarwal,docs/phased_development.md,30,16,14,md
49d247d,Add comprehensive process mining features and OCEL 2.0 support,Naman Agarwal,implementation_plan.md,818,0,818,md
1899af0,Add comprehensive process mining features and OCEL 2.0 support,Naman Agarwal,backend/src/application/core/ocpm_service.py,239,0,239,py
1899af0,Add comprehensive process mining features and OCEL 2.0 support,Naman Agarwal,backend/src/application/core/pm4py_service.py,98,27,71,py
1899af0,Add comprehensive process mining features and OCEL 2.0 support,Naman Agarwal,backend/src/application/generic/auth_service.py,4,4,0,py
1899af0,Add comprehensive process mining features and OCEL 2.0 support,Naman Agarwal,backend/src/application/support/ingestion_service.py,133,13,120,py
1899af0,Add comprehensive process mining features and OCEL 2.0 support,Naman Agarwal,backend/src/config.py,7,0,7,py
1899af0,Add comprehensive process mining features and OCEL 2.0 support,Naman Agarwal,backend/src/domain/ocel_entities.py,190,0,190,py
1899af0,Add comprehensive process mining features and OCEL 2.0 support,Naman Agarwal,backend/src/infrastructure/logging/__init__.py,6,0,6,py
1899af0,Add comprehensive process mining features and OCEL 2.0 support,Naman Agarwal,backend/src/infrastructure/logging/__pycache__/__init__.cpython-313.pyc,0,0,0,pyc
1899af0,Add comprehensive process mining features and OCEL 2.0 support,Naman Agarwal,backend/src/infrastructure/logging/__pycache__/logger_config.cpython-313.pyc,0,0,0,pyc
1899af0,Add comprehensive process mining features and OCEL 2.0 support,Naman Agarwal,backend/src/infrastructure/logging/__pycache__/logging_middleware.cpython-313.pyc,0,0,0,pyc
1899af0,Add comprehensive process mining features and OCEL 2.0 support,Naman Agarwal,backend/src/infrastructure/logging/logger_config.py,140,0,140,py
1899af0,Add comprehensive process mining features and OCEL 2.0 support,Naman Agarwal,backend/src/infrastructure/logging/logging_middleware.py,192,0,192,py
1899af0,Add comprehensive process mining features and OCEL 2.0 support,Naman Agarwal,backend/src/infrastructure/persistence/models.py,899,0,899,py
1899af0,Add comprehensive process mining features and OCEL 2.0 support,Naman Agarwal,backend/src/main.py,52,0,52,py
1899af0,Add comprehensive process mining features and OCEL 2.0 support,Naman Agarwal,backend/src/presentation/api/errors.py,205,0,205,py
1899af0,Add comprehensive process mining features and OCEL 2.0 support,Naman Agarwal,backend/src/presentation/api/hypermedia.py,115,0,115,py
1899af0,Add comprehensive process mining features and OCEL 2.0 support,Naman Agarwal,backend/src/presentation/api/routers/README.md,108,22,86,md
1899af0,Add comprehensive process mining features and OCEL 2.0 support,Naman Agarwal,backend/src/presentation/api/routers/miners.py,144,0,144,py
1899af0,Add comprehensive process mining features and OCEL 2.0 support,Naman Agarwal,backend/src/presentation/api/routers/notifications.py,22,11,11,py
1899af0,Add comprehensive process mining features and OCEL 2.0 support,Naman Agarwal,backend/src/presentation/api/routers/ocpm.py,493,0,493,py
1899af0,Add comprehensive process mining features and OCEL 2.0 support,Naman Agarwal,backend/src/presentation/api/routers/org.py,627,0,627,py
1899af0,Add comprehensive process mining features and OCEL 2.0 support,Naman Agarwal,backend/src/presentation/api/routers/performance.py,806,0,806,py
1899af0,Add comprehensive process mining features and OCEL 2.0 support,Naman Agarwal,backend/src/presentation/api/routers/processes.py,1322,0,1322,py
1899af0,Add comprehensive process mining features and OCEL 2.0 support,Naman Agarwal,backend/src/presentation/api/routers/processes_analytics.py,139,0,139,py
1899af0,Add comprehensive process mining features and OCEL 2.0 support,Naman Agarwal,backend/src/presentation/api/routers/processes_conformance.py,500,0,500,py
1899af0,Add comprehensive process mining features and OCEL 2.0 support,Naman Agarwal,backend/src/presentation/api/routers/processes_discovery.py,431,0,431,py
1899af0,Add comprehensive process mining features and OCEL 2.0 support,Naman Agarwal,backend/src/presentation/api/routers/processes_organization.py,249,0,249,py
1899af0,Add comprehensive process mining features and OCEL 2.0 support,Naman Agarwal,backend/src/presentation/api/routers/processes_performance.py,507,0,507,py
1899af0,Add comprehensive process mining features and OCEL 2.0 support,Naman Agarwal,backend/tests/conftest.py,99,0,99,py
1899af0,Add comprehensive process mining features and OCEL 2.0 support,Naman Agarwal,backend/tests/test_api.py,6,1,5,py
1899af0,Add comprehensive process mining features and OCEL 2.0 support,Naman Agarwal,backend/tests/test_business_flows.py,602,0,602,py
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/README.md,144,0,144,md
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/data/db/process_mining.db,0,0,0,db
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/data/uploads/0758191f-d05a-4a8c-b586-eee2e1966351.csv,11,0,11,csv
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/data/uploads/6a92450d-9073-43e9-b2e8-9df51e4e7580.csv,11,0,11,csv
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/data/uploads/72a0f901-0444-450f-bc77-94a6e60ff64e.csv,11,0,11,csv
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/pyproject.toml,68,0,68,toml
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/sample_log.csv,30,0,30,csv
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/__init__.py,1,0,1,py
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/__pycache__/__init__.cpython-313.pyc,0,0,0,pyc
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/__pycache__/config.cpython-313.pyc,0,0,0,pyc
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/__pycache__/main.cpython-313.pyc,0,0,0,pyc
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/application/__init__.py,1,0,1,py
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/application/__pycache__/__init__.cpython-313.pyc,0,0,0,pyc
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/application/core/__init__.py,1,0,1,py
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/application/core/__pycache__/__init__.cpython-313.pyc,0,0,0,pyc
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/application/core/__pycache__/conformance_service.cpython-313.pyc,0,0,0,pyc
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/application/core/__pycache__/discovery_service.cpython-313.pyc,0,0,0,pyc
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/application/core/__pycache__/enhancement_service.cpython-313.pyc,0,0,0,pyc
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/application/core/__pycache__/pm4py_service.cpython-313.pyc,0,0,0,pyc
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/application/core/__pycache__/prediction_service.cpython-313.pyc,0,0,0,pyc
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/application/core/__pycache__/transition_service.cpython-313.pyc,0,0,0,pyc
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/application/core/conformance_service.py,246,0,246,py
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/application/core/discovery_service.py,233,0,233,py
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/application/core/enhancement_service.py,229,0,229,py
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/application/core/pm4py_service.py,412,0,412,py
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/application/core/prediction_service.py,282,0,282,py
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/application/core/transition_service.py,228,0,228,py
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/application/generic/__init__.py,1,0,1,py
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/application/generic/__pycache__/__init__.cpython-313.pyc,0,0,0,pyc
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/application/generic/__pycache__/auth_service.cpython-313.pyc,0,0,0,pyc
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/application/generic/__pycache__/integration_service.cpython-313.pyc,0,0,0,pyc
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/application/generic/__pycache__/notification_service.cpython-313.pyc,0,0,0,pyc
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/application/generic/__pycache__/workflow_service.cpython-313.pyc,0,0,0,pyc
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/application/generic/auth_service.py,178,0,178,py
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/application/generic/integration_service.py,437,0,437,py
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/application/generic/notification_service.py,360,0,360,py
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/application/generic/workflow_service.py,304,0,304,py
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/application/support/__init__.py,1,0,1,py
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/application/support/__pycache__/__init__.cpython-313.pyc,0,0,0,pyc
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/application/support/__pycache__/analytics_service.cpython-313.pyc,0,0,0,pyc
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/application/support/__pycache__/ingestion_service.cpython-313.pyc,0,0,0,pyc
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/application/support/analytics_service.py,247,0,247,py
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/application/support/ingestion_service.py,297,0,297,py
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/config.py,54,0,54,py
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/domain/__init__.py,1,0,1,py
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/domain/__pycache__/__init__.cpython-313.pyc,0,0,0,pyc
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/domain/__pycache__/aggregates.cpython-313.pyc,0,0,0,pyc
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/domain/__pycache__/entities.cpython-313.pyc,0,0,0,pyc
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/domain/__pycache__/events.cpython-313.pyc,0,0,0,pyc
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/domain/__pycache__/value_objects.cpython-313.pyc,0,0,0,pyc
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/domain/aggregates.py,207,0,207,py
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/domain/entities.py,337,0,337,py
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/domain/events.py,263,0,263,py
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/domain/value_objects.py,702,0,702,py
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/infrastructure/__init__.py,1,0,1,py
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/infrastructure/__pycache__/__init__.cpython-313.pyc,0,0,0,pyc
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/infrastructure/messaging/__init__.py,1,0,1,py
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/infrastructure/messaging/__pycache__/__init__.cpython-313.pyc,0,0,0,pyc
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/infrastructure/messaging/__pycache__/event_bus.cpython-313.pyc,0,0,0,pyc
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/infrastructure/messaging/event_bus.py,93,0,93,py
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/infrastructure/persistence/README.md,137,0,137,md
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/infrastructure/persistence/__init__.py,1,0,1,py
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/infrastructure/persistence/__pycache__/__init__.cpython-313.pyc,0,0,0,pyc
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/infrastructure/persistence/__pycache__/database.cpython-313.pyc,0,0,0,pyc
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/infrastructure/persistence/__pycache__/models.cpython-313.pyc,0,0,0,pyc
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/infrastructure/persistence/__pycache__/repositories.cpython-313.pyc,0,0,0,pyc
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/infrastructure/persistence/database.py,49,0,49,py
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/infrastructure/persistence/models.py,896,0,896,py
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/infrastructure/persistence/repositories.py,314,0,314,py
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/infrastructure/storage/__init__.py,1,0,1,py
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/infrastructure/storage/__pycache__/__init__.cpython-313.pyc,0,0,0,pyc
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/infrastructure/storage/__pycache__/file_storage.cpython-313.pyc,0,0,0,pyc
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/infrastructure/storage/file_storage.py,167,0,167,py
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/infrastructure/workers/__init__.py,1,0,1,py
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/infrastructure/workers/__pycache__/__init__.cpython-313.pyc,0,0,0,pyc
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/infrastructure/workers/__pycache__/task_queue.cpython-313.pyc,0,0,0,pyc
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/infrastructure/workers/task_queue.py,161,0,161,py
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/main.py,93,0,93,py
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/presentation/__init__.py,1,0,1,py
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/presentation/__pycache__/__init__.cpython-313.pyc,0,0,0,pyc
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/presentation/api/__init__.py,10,0,10,py
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/presentation/api/__pycache__/__init__.cpython-313.pyc,0,0,0,pyc
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/presentation/api/routers/README.md,77,0,77,md
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/presentation/api/routers/__init__.py,1,0,1,py
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/presentation/api/routers/__pycache__/__init__.cpython-313.pyc,0,0,0,pyc
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/presentation/api/routers/__pycache__/analytics.cpython-313.pyc,0,0,0,pyc
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/presentation/api/routers/__pycache__/auth.cpython-313.pyc,0,0,0,pyc
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/presentation/api/routers/__pycache__/conformance.cpython-313.pyc,0,0,0,pyc
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/presentation/api/routers/__pycache__/discovery.cpython-313.pyc,0,0,0,pyc
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/presentation/api/routers/__pycache__/enhancement.cpython-313.pyc,0,0,0,pyc
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/presentation/api/routers/__pycache__/integrations.cpython-313.pyc,0,0,0,pyc
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/presentation/api/routers/__pycache__/logs.cpython-313.pyc,0,0,0,pyc
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/presentation/api/routers/__pycache__/models.cpython-313.pyc,0,0,0,pyc
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/presentation/api/routers/__pycache__/notifications.cpython-313.pyc,0,0,0,pyc
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/presentation/api/routers/__pycache__/process_mining.cpython-313.pyc,0,0,0,pyc
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/presentation/api/routers/__pycache__/transitions.cpython-313.pyc,0,0,0,pyc
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/presentation/api/routers/__pycache__/workflows.cpython-313.pyc,0,0,0,pyc
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/presentation/api/routers/analytics.py,190,0,190,py
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/presentation/api/routers/auth.py,95,0,95,py
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/presentation/api/routers/conformance.py,585,0,585,py
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/presentation/api/routers/discovery.py,551,0,551,py
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/presentation/api/routers/enhancement.py,204,0,204,py
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/presentation/api/routers/integrations.py,203,0,203,py
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/presentation/api/routers/logs.py,719,0,719,py
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/presentation/api/routers/models.py,167,0,167,py
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/presentation/api/routers/notifications.py,173,0,173,py
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/presentation/api/routers/process_mining.py,428,0,428,py
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/presentation/api/routers/transitions.py,197,0,197,py
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/presentation/api/routers/workflows.py,97,0,97,py
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/tests/__init__.py,1,0,1,py
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/tests/__pycache__/__init__.cpython-313.pyc,0,0,0,pyc
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/tests/__pycache__/conftest.cpython-313-pytest-9.0.2.pyc,0,0,0,pyc
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/tests/__pycache__/test_api.cpython-313-pytest-9.0.2.pyc,0,0,0,pyc
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/tests/__pycache__/test_domain.cpython-313-pytest-9.0.2.pyc,0,0,0,pyc
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/tests/conftest.py,85,0,85,py
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/tests/test_api.py,211,0,211,py
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/tests/test_domain.py,234,0,234,py
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,demo/Insurance_claims_event_log.csv,180001,0,180001,csv
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,demo/pm4py-capabilities.py,807,0,807,py
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,demo/pm4py_analysis_results.json,458,0,458,json
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,docs/extracted_erd.md,701,0,701,md
40a6fb6,"Initial commit with backend, demo, and docs",Naman Agarwal,docs/phased_development.md,176,0,176,md
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/README.md,144,0,144,md
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/data/db/process_mining.db,0,0,0,db
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/data/uploads/0758191f-d05a-4a8c-b586-eee2e1966351.csv,11,0,11,csv
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/data/uploads/6a92450d-9073-43e9-b2e8-9df51e4e7580.csv,11,0,11,csv
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/data/uploads/72a0f901-0444-450f-bc77-94a6e60ff64e.csv,11,0,11,csv
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/pyproject.toml,68,0,68,toml
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/sample_log.csv,30,0,30,csv
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/__init__.py,1,0,1,py
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/__pycache__/__init__.cpython-313.pyc,0,0,0,pyc
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/__pycache__/config.cpython-313.pyc,0,0,0,pyc
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/__pycache__/main.cpython-313.pyc,0,0,0,pyc
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/application/__init__.py,1,0,1,py
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/application/__pycache__/__init__.cpython-313.pyc,0,0,0,pyc
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/application/core/__init__.py,1,0,1,py
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/application/core/__pycache__/__init__.cpython-313.pyc,0,0,0,pyc
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/application/core/__pycache__/conformance_service.cpython-313.pyc,0,0,0,pyc
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/application/core/__pycache__/discovery_service.cpython-313.pyc,0,0,0,pyc
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/application/core/__pycache__/enhancement_service.cpython-313.pyc,0,0,0,pyc
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/application/core/__pycache__/pm4py_service.cpython-313.pyc,0,0,0,pyc
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/application/core/__pycache__/prediction_service.cpython-313.pyc,0,0,0,pyc
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/application/core/__pycache__/transition_service.cpython-313.pyc,0,0,0,pyc
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/application/core/conformance_service.py,246,0,246,py
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/application/core/discovery_service.py,233,0,233,py
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/application/core/enhancement_service.py,229,0,229,py
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/application/core/pm4py_service.py,412,0,412,py
